id,date,temperature_C,humidity_percent,air_quality_index,occupant_count,system_age,noise_level_db,light_efficiency,light_level_lux,comfort_rating
771,09-02-2021,27.5,39.1,55,1,2.166666667,54,0.935,340,4
772,10-02-2021,25.7,47.1,38,1,2.166666667,57,0.935,343,4
773,11-02-2021,27.6,50.9,55,1,2.166666667,54,0.935,346,4
774,12-02-2021,28.2,55.6,52,1,2.166666667,45,0.935,349,4
775,13-02-2021,27.8,46.9,40,1,2.166666667,41,0.935,351,4
776,14-02-2021,24.7,39.8,38,1,2.166666667,41,0.935,354,4
777,15-02-2021,26,52,49,1,2.166666667,38,0.935,357,4
778,16-02-2021,26.9,45.5,41,0,2.166666667,46,0.935,360,4
779,17-02-2021,27.3,42.4,48,0,2.166666667,55,0.935,363,4
780,18-02-2021,28.4,45,43,0,2.166666667,46,0.935,366,4
781,19-02-2021,27.9,47,34,1,2.166666667,48,0.935,369,4
782,20-02-2021,25.7,44.6,31,1,2.166666667,54,0.935,372,4
783,21-02-2021,28.4,36.4,49,1,2.166666667,45,0.935,375,4
784,22-02-2021,28.9,51.6,43,0,2.166666667,57,0.935,378,4
785,23-02-2021,28.9,53.2,44,2,2.166666667,57,0.935,381,4
786,24-02-2021,29.8,49.9,53,1,2.166666667,46,0.935,384,4
787,25-02-2021,29.5,40.7,57,0,2.166666667,44,0.935,387,4
788,26-02-2021,29.1,45.1,47,1,2.166666667,50,0.935,390,4
789,27-02-2021,28.4,45.8,46,1,2.166666667,45,0.935,394,4
790,28-02-2021,26.1,48.6,52,1,2.166666667,41,0.935,397,4
791,01-03-2021,29.3,48.7,40,0,2.25,53,0.9325,399,4
792,02-03-2021,29.1,41.4,51,1,2.25,53,0.9325,402,4
793,03-03-2021,29.3,45.2,53,0,2.25,48,0.9325,405,4
794,04-03-2021,27.1,46.8,55,1,2.25,40,0.9325,409,4
795,05-03-2021,27.4,51.6,36,1,2.25,41,0.9325,412,4
796,06-03-2021,30.7,47.6,45,1,2.25,47,0.9325,415,4
797,07-03-2021,29.2,47.7,44,0,2.25,44,0.9325,419,4
798,08-03-2021,30.4,43.9,51,1,2.25,45,0.9325,422,4
799,09-03-2021,29.5,50.3,54,0,2.25,52,0.9325,425,4
800,10-03-2021,29.6,45.1,62,0,2.25,50,0.9325,429,4
801,11-03-2021,31,38.4,48,1,2.25,54,0.9325,432,4
802,12-03-2021,28.9,49.5,48,1,2.25,42,0.9325,435,4
803,13-03-2021,29.9,45.7,59,0,2.25,45,0.9325,439,4
804,14-03-2021,29.1,39.8,54,1,2.25,51,0.9325,442,4
805,15-03-2021,29.2,39.3,61,0,2.25,49,0.9325,446,4
806,16-03-2021,29.5,43,55,1,2.25,54,0.9325,449,4
807,17-03-2021,30.4,43.5,45,1,2.25,49,0.9325,452,4
808,18-03-2021,29.4,42,43,1,2.25,56,0.9325,456,4
809,19-03-2021,32.1,42.3,42,0,2.25,50,0.9325,459,5
810,20-03-2021,28.9,49,58,0,2.25,52,0.9325,463,4
811,21-03-2021,30,45.6,62,1,2.25,45,0.9325,466,4
812,22-03-2021,29.7,41,66,1,2.25,47,0.9325,470,4
813,23-03-2021,32.6,44.5,60,1,2.25,51,0.9325,473,4
814,24-03-2021,30.8,34.4,62,1,2.25,55,0.9325,477,4
815,25-03-2021,32.1,41.3,50,1,2.25,50,0.9325,480,4
816,26-03-2021,28.4,48.1,47,1,2.25,46,0.9325,483,4
817,27-03-2021,31,37.7,61,1,2.25,54,0.9325,487,4
818,28-03-2021,32,34.3,58,1,2.25,36,0.9325,490,5
819,29-03-2021,30.9,35.1,56,0,2.25,40,0.9325,494,5
820,30-03-2021,32.4,32.7,59,1,2.25,50,0.9325,497,5
821,31-03-2021,30,34,58,1,2.25,47,0.9325,501,4
822,01-04-2021,33,35.8,65,1,2.333333333,50,0.93,503,4
823,02-04-2021,34.3,30.4,66,0,2.333333333,47,0.93,506,5
824,03-04-2021,30.4,37.3,60,1,2.333333333,50,0.93,509,4
825,04-04-2021,30.3,41.5,63,0,2.333333333,43,0.93,513,4
826,05-04-2021,33.2,32.2,61,0,2.333333333,50,0.93,516,5
827,06-04-2021,33.4,44.1,54,1,2.333333333,52,0.93,519,4
828,07-04-2021,30.2,38.9,63,1,2.333333333,53,0.93,523,4
829,08-04-2021,30.4,41.3,48,0,2.333333333,57,0.93,526,4
830,09-04-2021,30.7,32.6,66,0,2.333333333,48,0.93,529,4
831,10-04-2021,29.1,40,50,0,2.333333333,48,0.93,533,4
832,11-04-2021,29.7,30.1,61,1,2.333333333,39,0.93,536,5
833,12-04-2021,29.6,39.8,53,1,2.333333333,44,0.93,539,4
834,13-04-2021,30,36,63,1,2.333333333,46,0.93,542,4
835,14-04-2021,31.1,37.7,59,1,2.333333333,52,0.93,545,4
836,15-04-2021,31.5,28.9,48,1,2.333333333,44,0.93,548,5
837,16-04-2021,33.5,30.1,63,1,2.333333333,51,0.93,552,5
838,17-04-2021,29.6,37.4,56,0,2.333333333,47,0.93,555,4
839,18-04-2021,32.6,29.4,66,1,2.333333333,46,0.93,558,5
840,19-04-2021,30.8,36.3,60,1,2.333333333,48,0.93,561,4
841,20-04-2021,31.1,27,64,1,2.333333333,45,0.93,564,5
842,21-04-2021,32.1,37.9,54,1,2.333333333,45,0.93,567,5
843,22-04-2021,29.4,27.3,57,1,2.333333333,38,0.93,570,5
844,23-04-2021,31.7,36.1,58,1,2.333333333,46,0.93,573,4
845,24-04-2021,31.3,36.3,68,1,2.333333333,44,0.93,575,4
846,25-04-2021,31.8,29.5,74,0,2.333333333,44,0.93,578,5
847,26-04-2021,31.5,35.8,57,1,2.333333333,49,0.93,581,4
848,27-04-2021,34.7,34,70,0,2.333333333,50,0.93,584,5
849,28-04-2021,30,29.9,48,0,2.333333333,48,0.93,587,5
850,29-04-2021,30.2,27.4,55,1,2.333333333,52,0.93,589,5
851,30-04-2021,30,25,56,1,2.333333333,50,0.93,592,5
852,01-05-2021,30.1,33.9,54,1,2.416666667,45,0.9275,593,4
853,02-05-2021,29.9,25,52,1,2.416666667,45,0.9275,596,5
854,03-05-2021,32.6,32.4,66,1,2.416666667,48,0.9275,599,5
855,04-05-2021,32.9,30.5,62,0,2.416666667,50,0.9275,601,5
856,05-05-2021,29.9,35,66,1,2.416666667,54,0.9275,604,4
857,06-05-2021,29.5,30,69,1,2.416666667,53,0.9275,606,4
858,07-05-2021,31.4,29.8,66,1,2.416666667,44,0.9275,608,5
859,08-05-2021,29.8,35,69,1,2.416666667,46,0.9275,611,4
860,09-05-2021,31.5,32.9,64,0,2.416666667,50,0.9275,613,4
861,10-05-2021,30.8,32.7,57,0,2.416666667,52,0.9275,615,4
862,11-05-2021,28.2,33.4,73,1,2.416666667,52,0.9275,618,4
863,12-05-2021,32.7,25,61,1,2.416666667,47,0.9275,620,5
864,13-05-2021,33,34.6,59,1,2.416666667,41,0.9275,622,5
865,14-05-2021,29.4,33.8,64,1,2.416666667,42,0.9275,624,4
866,15-05-2021,29.6,25.6,59,1,2.416666667,48,0.9275,626,5
867,16-05-2021,30.6,29.4,63,1,2.416666667,49,0.9275,628,4
868,17-05-2021,30.6,30.3,69,1,2.416666667,41,0.9275,630,5
869,18-05-2021,31,29.8,69,1,2.416666667,47,0.9275,632,4
870,19-05-2021,33,32.1,60,1,2.416666667,50,0.9275,634,5
871,20-05-2021,29.6,37.5,63,1,2.416666667,41,0.9275,636,4
872,21-05-2021,28.6,35.7,74,1,2.416666667,52,0.9275,637,4
873,22-05-2021,27.7,25,71,1,2.416666667,45,0.9275,639,4
874,23-05-2021,28.6,33.3,82,1,2.416666667,53,0.9275,641,4
875,24-05-2021,29.5,36.8,76,1,2.416666667,44,0.9275,642,4
876,25-05-2021,32.2,32.1,76,1,2.416666667,42,0.9275,644,5
877,26-05-2021,28.6,35.5,58,1,2.416666667,45,0.9275,645,4
878,27-05-2021,29.6,40.1,73,1,2.416666667,46,0.9275,647,4
879,28-05-2021,29.2,35.2,67,1,2.416666667,45,0.9275,648,4
880,29-05-2021,30.9,31.3,64,1,2.416666667,46,0.9275,649,5
881,30-05-2021,32.8,35.2,69,1,2.416666667,49,0.9275,651,4
882,31-05-2021,28.2,30.7,75,1,2.416666667,46,0.9275,652,4
883,01-06-2021,28.1,30.1,72,1,2.5,47,0.925,652,4
884,02-06-2021,30.3,28.2,62,1,2.5,38,0.925,653,5
885,03-06-2021,29.7,37.8,74,1,2.5,49,0.925,654,4
886,04-06-2021,31.3,25.9,64,1,2.5,47,0.925,655,5
887,05-06-2021,29.3,37.7,70,1,2.5,55,0.925,656,4
888,06-06-2021,27.8,32.5,66,1,2.5,42,0.925,657,4
889,07-06-2021,29.1,25,67,1,2.5,38,0.925,657,5
890,08-06-2021,29.8,31.9,74,1,2.5,50,0.925,658,4
891,09-06-2021,29.3,25,62,1,2.5,49,0.925,659,5
892,10-06-2021,28.7,33.3,83,1,2.5,42,0.925,659,4
893,11-06-2021,29.4,34.6,57,1,2.5,39,0.925,660,5
894,12-06-2021,29.5,27.3,65,2,2.5,55,0.925,660,4
895,13-06-2021,29.7,30.9,72,1,2.5,54,0.925,661,4
896,14-06-2021,28.4,40.1,74,1,2.5,35,0.925,661,4
897,15-06-2021,27.1,27.9,69,2,2.5,45,0.925,662,4
898,16-06-2021,27.5,25.2,69,1,2.5,55,0.925,662,4
899,17-06-2021,28.9,37.9,73,2,2.5,45,0.925,662,4
900,18-06-2021,25.8,40.4,68,1,2.5,45,0.925,662,4
901,19-06-2021,27.4,30.7,80,2,2.5,46,0.925,662,4
902,20-06-2021,26.2,35.8,76,2,2.5,41,0.925,662,4
903,21-06-2021,26.7,37.5,76,1,2.5,38,0.925,662,4
904,22-06-2021,28.4,27.2,63,1,2.5,52,0.925,662,4
905,23-06-2021,26.7,28.6,69,1,2.5,38,0.925,662,4
906,24-06-2021,26.3,37.3,68,1,2.5,48,0.925,662,4
907,25-06-2021,24.1,39.6,63,1,2.5,51,0.925,662,4
908,26-06-2021,27.1,34.1,73,1,2.5,40,0.925,662,4
909,27-06-2021,26.8,27,66,1,2.5,42,0.925,661,4
910,28-06-2021,29,41.5,75,1,2.5,53,0.925,661,4
911,29-06-2021,25.2,29,62,1,2.5,50,0.925,660,4
912,30-06-2021,25.8,30.1,117,5,2.5,44,0.925,660,4
913,01-07-2021,25.7,33.6,91,3,2.583333333,53,0.9225,658,4
914,02-07-2021,27.6,39.8,102,4,2.583333333,53,0.9225,657,4
915,03-07-2021,25,36.4,108,4,2.583333333,48,0.9225,656,4
916,04-07-2021,25.4,34.4,94,3,2.583333333,43,0.9225,656,4
917,05-07-2021,25.7,34.7,108,4,2.583333333,45,0.9225,655,4
918,06-07-2021,25,32.8,88,3,2.583333333,48,0.9225,654,4
919,07-07-2021,23.9,35.5,114,3,2.583333333,46,0.9225,653,4
920,08-07-2021,24.7,25,100,3,2.583333333,52,0.9225,652,4
921,09-07-2021,25.9,31.5,94,3,2.583333333,39,0.9225,651,4
922,10-07-2021,22.6,34.4,97,4,2.583333333,40,0.9225,650,4
923,11-07-2021,24.2,27.6,108,3,2.583333333,48,0.9225,649,4
924,12-07-2021,22.8,35.4,94,3,2.583333333,45,0.9225,647,4
925,13-07-2021,25.5,32.6,92,5,2.583333333,44,0.9225,646,4
926,14-07-2021,21.3,42.6,97,4,2.583333333,38,0.9225,645,4
927,15-07-2021,22.6,41.9,88,4,2.583333333,47,0.9225,643,4
928,16-07-2021,23.9,31.9,117,5,2.583333333,47,0.9225,642,4
929,17-07-2021,25.6,33.6,94,5,2.583333333,50,0.9225,640,4
930,18-07-2021,23,34.2,107,5,2.583333333,47,0.9225,639,4
931,19-07-2021,22.1,32.5,101,6,2.583333333,46,0.9225,637,4
932,20-07-2021,25.6,35.9,89,5,2.583333333,53,0.9225,636,4
933,21-07-2021,20.5,31.3,99,4,2.583333333,41,0.9225,634,4
934,22-07-2021,19.2,29.7,106,4,2.583333333,50,0.9225,632,3
935,23-07-2021,23,38.6,97,5,2.583333333,39,0.9225,630,4
936,24-07-2021,21.5,38.9,110,5,2.583333333,43,0.9225,628,4
937,25-07-2021,20.6,31.9,108,5,2.583333333,41,0.9225,627,4
938,26-07-2021,23,40.6,107,5,2.583333333,51,0.9225,625,3
939,27-07-2021,22.2,33.2,93,4,2.583333333,47,0.9225,623,4
940,28-07-2021,20.9,37.8,87,5,2.583333333,47,0.9225,620,4
941,29-07-2021,19.7,40.9,91,6,2.583333333,42,0.9225,618,4
942,30-07-2021,22.8,36.8,99,5,2.583333333,46,0.9225,616,4
943,31-07-2021,22.3,39.5,103,4,2.583333333,43,0.9225,614,4
944,01-08-2021,21,34.8,75,6,2.666666667,49,0.92,611,4
945,02-08-2021,23.8,36.7,97,4,2.666666667,42,0.92,608,4
946,03-08-2021,19.3,36.8,98,5,2.666666667,54,0.92,606,3
947,04-08-2021,18.5,34.4,94,5,2.666666667,39,0.92,604,4
948,05-08-2021,19.6,37.5,109,5,2.666666667,43,0.92,601,3
949,06-08-2021,20.5,30.8,100,5,2.666666667,56,0.92,599,4
950,07-08-2021,20.8,36.3,109,4,2.666666667,45,0.92,596,4
951,08-08-2021,19.9,37.6,94,6,2.666666667,41,0.92,594,4
952,09-08-2021,20.7,38,105,5,2.666666667,48,0.92,591,3
953,10-08-2021,18.2,38.3,112,5,2.666666667,45,0.92,588,3
954,11-08-2021,22.1,39.4,108,4,2.666666667,43,0.92,586,4
955,12-08-2021,19.7,42.4,84,4,2.666666667,42,0.92,583,4
956,13-08-2021,21.3,44.6,92,5,2.666666667,61,0.92,580,3
957,14-08-2021,20.1,37.2,91,4,2.666666667,46,0.92,578,4
958,15-08-2021,20.1,34.7,99,6,2.666666667,38,0.92,575,4
959,16-08-2021,20.2,35.8,101,4,2.666666667,55,0.92,572,3
960,17-08-2021,19.9,38.8,85,5,2.666666667,50,0.92,569,4
961,18-08-2021,20,39.7,94,5,2.666666667,43,0.92,566,4
962,19-08-2021,20.9,37.9,73,6,2.666666667,42,0.92,563,4
963,20-08-2021,19.1,35.5,107,5,2.666666667,51,0.92,560,3
964,21-08-2021,19.8,40,87,6,2.666666667,46,0.92,557,4
965,22-08-2021,18.5,43.4,93,6,2.666666667,38,0.92,554,3
966,23-08-2021,20.7,45.7,89,6,2.666666667,56,0.92,551,3
967,24-08-2021,17.4,40.2,103,5,2.666666667,45,0.92,548,3
968,25-08-2021,21,41.2,63,6,2.666666667,55,0.92,545,4
969,26-08-2021,18.1,38.9,91,7,2.666666667,54,0.92,542,3
970,27-08-2021,15.9,43.6,90,6,2.666666667,42,0.92,539,3
971,28-08-2021,18.2,39.8,86,6,2.666666667,52,0.92,536,3
972,29-08-2021,16.9,47.2,108,7,2.666666667,44,0.92,532,3
973,30-08-2021,19,35.6,81,6,2.666666667,38,0.92,529,4
974,31-08-2021,16.7,43,97,8,2.666666667,45,0.92,526,3
975,01-09-2021,16.9,46.6,93,5,2.75,49,0.9175,521,3
976,02-09-2021,15,46.2,102,7,2.75,45,0.9175,518,3
977,03-09-2021,16.7,59,82,6,2.75,46,0.9175,515,3
978,04-09-2021,15,47.6,81,5,2.75,53,0.9175,511,3
979,05-09-2021,15,41.1,99,5,2.75,48,0.9175,508,3
980,06-09-2021,18.3,45.9,92,5,2.75,43,0.9175,505,3
981,07-09-2021,18.2,37.7,72,6,2.75,51,0.9175,501,4
982,08-09-2021,17.6,46.5,82,7,2.75,48,0.9175,498,3
983,09-09-2021,15.4,43,91,6,2.75,35,0.9175,495,3
984,10-09-2021,16.7,52,95,6,2.75,49,0.9175,491,3
985,11-09-2021,16.7,44.9,79,6,2.75,49,0.9175,488,3
986,12-09-2021,15,47.3,57,5,2.75,47,0.9175,484,3
987,13-09-2021,18.8,45,91,6,2.75,52,0.9175,481,3
988,14-09-2021,17.8,57.1,73,6,2.75,44,0.9175,478,3
989,15-09-2021,16.1,47,65,6,2.75,49,0.9175,474,3
990,16-09-2021,16.4,58.1,56,5,2.75,39,0.9175,471,3
991,17-09-2021,16.6,53.2,92,5,2.75,49,0.9175,467,3
992,18-09-2021,15,51.8,85,6,2.75,57,0.9175,464,3
993,19-09-2021,15.8,51.5,81,6,2.75,42,0.9175,460,3
994,20-09-2021,15.1,51.8,97,5,2.75,43,0.9175,457,3
995,21-09-2021,15,40.5,89,5,2.75,44,0.9175,454,3
996,22-09-2021,15.6,49,99,8,2.75,48,0.9175,450,3
997,23-09-2021,18.7,54.8,68,5,2.75,42,0.9175,447,3
998,24-09-2021,16.9,50.6,82,5,2.75,49,0.9175,443,3
999,25-09-2021,15,44.1,65,5,2.75,51,0.9175,440,3
1000,26-09-2021,16.7,51.1,79,8,2.75,50,0.9175,436,3
1001,27-09-2021,17.9,60.1,78,5,2.75,38,0.9175,433,3
1002,28-09-2021,17.1,58,87,5,2.75,52,0.9175,430,3
1003,29-09-2021,15.8,51.7,81,6,2.75,52,0.9175,426,3
1004,30-09-2021,15,57,86,6,2.75,51,0.9175,423,3
1005,01-10-2021,16.7,50.6,87,8,2.833333333,49,0.915,418,3
1006,02-10-2021,16.2,44.2,101,7,2.833333333,48,0.915,415,3
1007,03-10-2021,16.9,48.3,76,8,2.833333333,52,0.915,411,3
1008,04-10-2021,16.5,60.9,69,6,2.833333333,57,0.915,408,3
1009,05-10-2021,17.1,52,81,5,2.833333333,43,0.915,405,3
1010,06-10-2021,15,52.3,70,6,2.833333333,53,0.915,401,3
1011,07-10-2021,17.5,52.3,92,7,2.833333333,47,0.915,398,3
1012,08-10-2021,15.8,63.5,74,6,2.833333333,47,0.915,395,3
1013,09-10-2021,18.6,62.3,71,7,2.833333333,40,0.915,392,3
1014,10-10-2021,15,65.5,72,6,2.833333333,46,0.915,388,3
1015,11-10-2021,18,53.8,83,5,2.833333333,42,0.915,385,3
1016,12-10-2021,15.7,56.3,74,5,2.833333333,45,0.915,382,3
1017,13-10-2021,15,47.4,69,7,2.833333333,42,0.915,379,3
1018,14-10-2021,15,62.5,92,5,2.833333333,45,0.915,376,3
1019,15-10-2021,15,49.5,66,7,2.833333333,45,0.915,372,3
1020,16-10-2021,16,56.6,75,5,2.833333333,48,0.915,369,3
1021,17-10-2021,16.2,50.2,81,6,2.833333333,39,0.915,366,3
1022,18-10-2021,15,53,57,5,2.833333333,40,0.915,363,3
1023,19-10-2021,15.4,51.9,78,6,2.833333333,49,0.915,360,3
1024,20-10-2021,18.6,53.2,63,7,2.833333333,43,0.915,357,4
1025,21-10-2021,18,53.7,81,8,2.833333333,53,0.915,354,3
1026,22-10-2021,16.1,53.8,63,6,2.833333333,48,0.915,351,3
1027,23-10-2021,15.5,60.9,79,6,2.833333333,50,0.915,348,3
1028,24-10-2021,15.7,51.4,83,6,2.833333333,54,0.915,346,3
1029,25-10-2021,16.4,58.2,80,5,2.833333333,46,0.915,343,3
1030,26-10-2021,15,63.3,74,7,2.833333333,44,0.915,340,3
1031,27-10-2021,15.2,54.8,69,6,2.833333333,52,0.915,337,3
1032,28-10-2021,15,53.9,65,6,2.833333333,50,0.915,334,3
1033,29-10-2021,16.2,56.5,85,5,2.833333333,46,0.915,332,3
1034,30-10-2021,16.6,63.7,63,7,2.833333333,54,0.915,329,3
1035,31-10-2021,15,58.9,59,7,2.833333333,46,0.915,326,3
1036,01-11-2021,18.1,55.4,76,5,2.916666667,47,0.9125,323,3
1037,02-11-2021,15,60.6,61,6,2.916666667,47,0.9125,320,3
1038,03-11-2021,15,52.8,59,5,2.916666667,43,0.9125,318,3
1039,04-11-2021,16.2,61.8,54,6,2.916666667,48,0.9125,315,3
1040,05-11-2021,17.5,60.6,63,5,2.916666667,54,0.9125,313,3
1041,06-11-2021,18.5,57.1,67,7,2.916666667,50,0.9125,310,3
1042,07-11-2021,15.3,54.5,70,7,2.916666667,47,0.9125,308,3
1043,08-11-2021,17.7,54.4,77,6,2.916666667,47,0.9125,306,3
1044,09-11-2021,16.1,61.6,72,6,2.916666667,49,0.9125,303,3
1045,10-11-2021,15.9,65.2,65,7,2.916666667,51,0.9125,301,3
1046,11-11-2021,17.6,55.9,65,4,2.916666667,50,0.9125,300,3
1047,12-11-2021,17.3,61.5,71,4,2.916666667,46,0.9125,300,3
1048,13-11-2021,15,48.9,79,5,2.916666667,49,0.9125,300,3
1049,14-11-2021,18.6,56.4,67,5,2.916666667,50,0.9125,300,3
1050,15-11-2021,18.6,59.3,61,5,2.916666667,42,0.9125,300,3
1051,16-11-2021,15.6,55,55,7,2.916666667,48,0.9125,300,3
1052,17-11-2021,17.2,54.9,51,5,2.916666667,37,0.9125,300,4
1053,18-11-2021,17.5,56.3,72,4,2.916666667,50,0.9125,300,3
1054,19-11-2021,17.2,61.1,71,4,2.916666667,51,0.9125,300,3
1055,20-11-2021,16,58.8,70,5,2.916666667,51,0.9125,300,3
1056,21-11-2021,15.9,48.6,63,5,2.916666667,45,0.9125,300,3
1057,22-11-2021,17,49.2,78,4,2.916666667,49,0.9125,300,3
1058,23-11-2021,18.9,56.8,59,4,2.916666667,54,0.9125,300,3
1059,24-11-2021,18,62.2,73,4,2.916666667,54,0.9125,300,3
1060,25-11-2021,16.7,46.2,63,4,2.916666667,47,0.9125,300,3
1061,26-11-2021,18.5,57.4,57,4,2.916666667,48,0.9125,300,3
1062,27-11-2021,15,57.3,69,4,2.916666667,53,0.9125,300,3
1063,28-11-2021,19.3,66.9,67,5,2.916666667,40,0.9125,300,3
1064,29-11-2021,15.1,58.1,66,5,2.916666667,46,0.9125,300,3
1065,30-11-2021,17.2,61.9,63,6,2.916666667,54,0.9125,300,3
1066,01-12-2021,16.2,60.7,62,5,3,52,0.91,300,3
1067,02-12-2021,16,49.3,86,5,3,49,0.91,300,3
1068,03-12-2021,19.8,63.8,74,6,3,40,0.91,300,3
1069,04-12-2021,17.5,61.1,69,5,3,47,0.91,300,3
1070,05-12-2021,18.8,62.5,63,6,3,44,0.91,300,3
1071,06-12-2021,18.3,70,72,4,3,49,0.91,300,3
1072,07-12-2021,19.2,49.5,67,6,3,43,0.91,300,4
1073,08-12-2021,18.7,68.5,62,4,3,42,0.91,300,3
1074,09-12-2021,16.8,58.4,58,4,3,37,0.91,300,3
1075,10-12-2021,20.3,61.3,60,5,3,54,0.91,300,3
1076,11-12-2021,18.2,59.6,40,5,3,45,0.91,300,3
1077,12-12-2021,16.7,57.6,63,5,3,48,0.91,300,3
1078,13-12-2021,18.5,56.8,56,7,3,47,0.91,300,3
1079,14-12-2021,21.5,61.3,77,3,3,42,0.91,300,3
1080,15-12-2021,20.7,52,61,3,3,41,0.91,300,4
1081,16-12-2021,19,63.3,49,6,3,42,0.91,300,3
1082,17-12-2021,19.1,57.4,60,3,3,44,0.91,300,3
1083,18-12-2021,19.3,53.7,50,3,3,49,0.91,300,3
1084,19-12-2021,23,57,65,6,3,43,0.91,300,4
1085,20-12-2021,20.6,65.5,63,4,3,56,0.91,300,3
1086,21-12-2021,20.8,56.4,70,3,3,53,0.91,300,3
1087,22-12-2021,21.8,60.8,52,4,3,51,0.91,300,3
1088,23-12-2021,20.8,55.3,60,3,3,47,0.91,300,3
1089,24-12-2021,20.1,62.6,46,5,3,55,0.91,300,3
1090,25-12-2021,20.4,62.2,67,4,3,46,0.91,300,3
1091,26-12-2021,20.7,67.9,65,6,3,47,0.91,300,3
1092,27-12-2021,20.9,57.6,65,3,3,48,0.91,300,3
1093,28-12-2021,22.1,61.8,60,3,3,51,0.91,300,3
1094,29-12-2021,21.3,58.8,64,4,3,51,0.91,300,3
1095,30-12-2021,22.4,64.6,76,4,3,45,0.91,300,3
1096,31-12-2021,21.3,54.4,57,3,3,45,0.91,300,4
1097,01-01-2022,21.7,61.6,61,5,3.083333333,51,0.9075,300,3
1098,02-01-2022,18.7,56.8,49,4,3.083333333,51,0.9075,300,3
1099,03-01-2022,23.2,57.3,51,3,3.083333333,45,0.9075,300,4
1100,04-01-2022,22.5,58,61,4,3.083333333,40,0.9075,300,4
1101,05-01-2022,23.6,58.6,71,5,3.083333333,46,0.9075,300,3
1102,06-01-2022,17.9,56.6,58,3,3.083333333,51,0.9075,300,3
1103,07-01-2022,25.5,58.1,58,4,3.083333333,56,0.9075,300,4
1104,08-01-2022,22.3,64.8,56,5,3.083333333,41,0.9075,300,3
1105,09-01-2022,24.3,61.7,55,4,3.083333333,45,0.9075,300,4
1106,10-01-2022,21.3,60.9,63,3,3.083333333,46,0.9075,300,3
1107,11-01-2022,23.9,54.1,45,3,3.083333333,54,0.9075,300,4
1108,12-01-2022,21.5,51.8,73,4,3.083333333,47,0.9075,300,3
1109,13-01-2022,22.3,60.9,54,4,3.083333333,43,0.9075,300,3
1110,14-01-2022,26.3,60.3,68,3,3.083333333,50,0.9075,300,4
1111,15-01-2022,23.2,63.1,48,2,3.083333333,45,0.9075,300,3
1112,16-01-2022,24,52.5,68,3,3.083333333,41,0.9075,300,4
1113,17-01-2022,25.1,54.2,68,6,3.083333333,43,0.9075,300,4
1114,18-01-2022,24.7,47,65,4,3.083333333,56,0.9075,300,4
1115,19-01-2022,24.3,53,51,4,3.083333333,49,0.9075,300,4
1116,20-01-2022,24.8,59.8,64,4,3.083333333,48,0.9075,300,4
1117,21-01-2022,28,52.2,50,4,3.083333333,46,0.9075,300,4
1118,22-01-2022,24.4,57.6,59,4,3.083333333,49,0.9075,300,4
1119,23-01-2022,24.9,53.2,72,2,3.083333333,49,0.9075,300,4
1120,24-01-2022,26.3,55.6,70,3,3.083333333,49,0.9075,300,4
1121,25-01-2022,26.6,48,62,3,3.083333333,48,0.9075,300,4
1122,26-01-2022,26.8,54,52,4,3.083333333,52,0.9075,300,4
1123,27-01-2022,26.1,38.4,69,3,3.083333333,48,0.9075,300,4
1124,28-01-2022,23.6,52.2,63,3,3.083333333,43,0.9075,300,4
1125,29-01-2022,27.9,44.8,40,3,3.083333333,44,0.9075,300,5
1126,30-01-2022,23.9,58.7,71,3,3.083333333,38,0.9075,302,4
1127,31-01-2022,26.2,56.3,63,3,3.083333333,58,0.9075,304,4
1128,01-02-2022,24.7,54.6,75,2,3.166666667,52,0.905,305,3
1129,02-02-2022,25.9,59.6,52,5,3.166666667,43,0.905,308,4
1130,03-02-2022,26.6,47,40,5,3.166666667,46,0.905,310,4
1131,04-02-2022,26.7,60.3,67,5,3.166666667,44,0.905,313,4
1132,05-02-2022,27,56,67,2,3.166666667,55,0.905,315,4
1133,06-02-2022,28.9,49.9,47,2,3.166666667,40,0.905,318,4
1134,07-02-2022,27.3,56.5,55,2,3.166666667,48,0.905,320,4
1135,08-02-2022,26.4,45.1,92,3,3.166666667,47,0.905,323,4
1136,09-02-2022,28.3,46.2,62,2,3.166666667,52,0.905,325,4
1137,10-02-2022,28.8,47.1,72,2,3.166666667,47,0.905,328,4
1138,11-02-2022,25.3,47.2,59,2,3.166666667,39,0.905,331,4
1139,12-02-2022,28.2,44.4,45,2,3.166666667,46,0.905,334,4
1140,13-02-2022,28.4,55.5,64,4,3.166666667,43,0.905,336,4
1141,14-02-2022,27.1,47.8,63,3,3.166666667,48,0.905,339,4
1142,15-02-2022,29.7,50.7,62,2,3.166666667,55,0.905,342,4
1143,16-02-2022,27.5,45.8,65,3,3.166666667,39,0.905,345,4
1144,17-02-2022,28.1,39.3,69,2,3.166666667,44,0.905,348,4
1145,18-02-2022,27.7,49.5,66,4,3.166666667,45,0.905,351,4
1146,19-02-2022,28.1,38.3,55,4,3.166666667,46,0.905,354,4
1147,20-02-2022,26.6,47.3,72,4,3.166666667,51,0.905,357,4
1148,21-02-2022,26.2,40.5,48,3,3.166666667,47,0.905,360,4
1149,22-02-2022,30.8,57.1,48,3,3.166666667,50,0.905,363,4
1150,23-02-2022,27.3,51.4,76,2,3.166666667,44,0.905,366,4
1151,24-02-2022,27.2,47.1,74,5,3.166666667,49,0.905,369,4
